rep,id,ka,V,Cl,lw70,wt
1,100,0.221242410799024,7.28789022121734,0.22211556232354,-0.048290289127781,66.7
1,1,0.345422436882923,7.30501154980746,0.112686971410834,-0.048290289127781,66.7
1,2,0.877200146892817,9.00072332360939,0.119141688112331,-0.048290289127781,66.7
1,3,0.551940150758671,8.36617907136326,0.109587039670931,0.133531392624523,80
1,4,0.679558295358092,5.03200302125029,0.0666914389546347,-0.559615787935423,40
1,5,0.661916381612786,10.2899276283137,0.166464794151591,0.0729848927564888,75.3
1,6,0.881913396189657,6.63211002756919,0.234587440674281,-0.154150679827258,60
1,7,1.96285752335556,7.93722448688687,0.162842245272703,0.251314428280906,90
1,8,0.207088463195926,5.33956554686249,0.115029708859707,-0.336472236621213,50
1,9,0.629872985213106,9.53331733279789,0.125857035499285,0,70
1,11,1.20097179300524,7.54609520981115,0.126164833601201,0.158224005214894,82
1,12,0.145594859147894,5.61665440539121,0.137864382148935,0.0729848927564888,75.3
1,13,0.449376382560123,7.77660676627767,0.160792769025353,0.0729848927564888,75.3
1,14,0.453692360492471,5.93570885744051,0.169421773437758,-0.336472236621213,50
1,15,1.09580152321408,6.94448155328356,0.0936566349859814,-0.210721031315653,56.7
1,16,0.12282273543705,6.59780506710381,0.101586551948045,-0.18805223150294,58
1,17,0.990595745392082,8.54822311724048,0.146196816193974,0.108213584640233,78
1,18,1.0534324664802,10.1179145028306,0.144284180537847,0.0649848500894127,74.7
1,19,0.643443098313897,7.94792893636184,0.187674497379548,-0.0943106794712413,63.7
1,20,1.14764012247844,5.33699490884347,0.092640003347849,-0.17095779814364,59
1,21,0.574172270834082,9.60242362037909,0.15064984769955,-0.121360857004267,62
1,22,0.415247618543833,7.65145654527502,0.105713146882853,-0.18805223150294,58
1,23,0.185614960778219,7.67669859935084,0.126895898278647,0.0460653668432468,73.3
1,24,0.491337341111538,8.44805452803321,0.114808413722414,0.0914064663238516,76.7
1,25,2.56584015406053,6.79652945202905,0.115846318571449,0.0649848500894127,74.7
1,26,1.04930395058412,9.48761582913526,0.101100588695851,0.133531392624523,80
1,27,0.578695975470915,7.35297993377852,0.121111968682035,0.133531392624523,80
1,28,0.853835208494553,7.71918819098925,0.146588114949399,0.133531392624523,80
1,29,0.918032106389278,12.8396919145208,0.220738986614443,0.376477571234912,102
1,30,0.146774699157664,7.5380499235348,0.129233243325335,0,70
1,31,7.62814783879915,9.93283605668903,0.138090544815673,0.173953307123438,83.3
1,32,1.15091120910563,7.12299314414538,0.101494733288385,-0.121360857004267,62
